"user_id Класс Регион                          Площадка, этап 1    score_1 score_2 score_3 score_4 score_5 Баллы, 1 этап     Статус"
"13266   9   Омская                          Online (из дома)      0.00    0.00   100.00   0.00   0.00   100"
"13413   9   Тюменская                       Online (из дома)      0.00    0.00   100.00   0.00   0.00   100"
"13587   9   Коми                            Online (из дома)      0.00    0.00   100.00   0.00   0.00   100"
"13598   9   Москва                          Online (из дома)      0.00    0.00   100.00   0.00   0.00   100"
"13905   9   Саха /Якутия/                   Online (из дома)      0.00    0.00   100.00   0.00   0.00   100"
"14696   9   Республика Казахстан            Online (из дома)      0.00    0.00   100.00   0.00   0.00   100"
"9895   9   Калининградская                 Online (из дома)      8.00    0.00    89.00   0.00   0.00    97"
"8279   9   Воронежская                     Online (из дома)      0.00    0.00    89.00   0.00   4.00    93"
"13964   9   Волгоградская                   Online (из дома)      0.00    0.00    72.00   0.00   0.00    72"
"12403   9   Челябинская                     Online (из дома)      0.00    0.00    67.00   0.00   0.00    67"
"2652   9   Новосибирская                   Online (из дома)      0.00    0.00    65.00   0.00   0.00    65"
"4403   9   Новосибирская                   Online (из дома)      0.00    0.00    65.00   0.00   0.00    65"
"5878   9   Удмуртская                      Online (из дома)      0.00    0.00    65.00   0.00   0.00    65"
"6686   9   Москва                          Online (из дома)      0.00    0.00    65.00   0.00   0.00    65"
"12847   9   Санкт-Петербург                 Online (из дома)      0.00    0.00    65.00   0.00   0.00    65"
"15360   9   Тюменская                       Online (из дома)      0.00    0.00    65.00   0.00   0.00    65"
"4619   9   Воронежская                     Online (из дома)      0.00    0.00    55.00   0.00   0.00    55"
"15654   9   Тверская                        Online (из дома)      0.00    0.00    50.00   0.00   4.00    54"
"2969   9   Кемеровская область - Кузбасс   Online (из дома)      0.00    0.00    50.00   0.00   0.00    50"
"3861   9   Краснодарский                   Online (из дома)      0.00    0.00    50.00   0.00   0.00    50"
"5983   9   Кемеровская область - Кузбасс   Online (из дома)      0.00    0.00    50.00   0.00   0.00    50"
"14571   9   Липецкая                        Online (из дома)      0.00    0.00    28.00   0.00   0.00    28"
"12290   9   Башкортостан                    Online (из дома)      12.00   0.00    6.00    0.00   0.00    18"
"14006   9   Московская                      Online (из дома)      0.00    0.00    17.00   0.00   0.00    17"
"11801   9   Санкт-Петербург                 Online (из дома)      0.00    0.00    11.00   0.00   0.00    11"
"7158   9   Московская                      Online (из дома)      0.00    0.00    6.00    3.00   0.00    9"
""
"Page 12"
" 5093   9   Республика Казахстан            Online (из дома)      0.00   0.00   8.00   0.00   0.00   8"
"2232   9   Воронежская                     Online (из дома)      0.00   0.00   6.00   0.00   0.00   6"
"6052   9   Санкт-Петербург                 Online (из дома)      0.00   0.00   6.00   0.00   0.00   6"
"6527   9   Пензенская                      Online (из дома)      0.00   0.00   6.00   0.00   0.00   6"
"14703   9   Республика Казахстан            Online (из дома)      0.00   0.00   6.00   0.00   0.00   6"
"12118   9   Саха /Якутия/                   Online (из дома)      4.00   0.00   0.00   0.00   0.00   4"
"1535   9   Москва                          Online (из дома)        -      -      -      -      -    0"
"1982   9   Омская                          Online (из дома)        -      -      -      -      -    0"
"2314   9   Новосибирская                   Online (из дома)      0.00   0.00   0.00   0.00   0.00   0"
"3093   9   Забайкальский                   Online (из дома)      0.00   0.00   0.00   0.00   0.00   0"
"3633   9   Забайкальский                   Online (из дома)        -      -      -      -      -    0"
"3732   9   Краснодарский                   Online (из дома)        -      -      -      -      -    0"
"3943   9   Томская                         Online (из дома)      0.00   0.00   0.00   0.00   0.00   0"
"4046   9   Москва                          Online (из дома)      0.00   0.00   0.00   0.00   0.00   0"
"5184   9   Москва                          Online (из дома)      0.00   0.00   0.00   0.00   0.00   0"
"5224   9   Удмуртская                      Online (из дома)        -      -      -      -      -    0"
"6666   9   Камчатский                      Online (из дома)        -      -      -      -      -    0"
"6912   9   Ульяновская                     Online (из дома)        -      -      -      -      -    0"
"7712   9   Сахалинская                     Online (из дома)        -      -      -      -      -    0"
"8032   9   Новосибирская                   Online (из дома)        -      -      -      -      -    0"
"8050   9   Кемеровская область - Кузбасс   Online (из дома)        -      -      -      -      -    0"
"8146   9   Забайкальский                   Online (из дома)        -      -      -      -      -    0"
"8322   9   Новосибирская                   Online (из дома)        -      -      -      -      -    0"
"9017   9   Новосибирская                   Online (из дома)        -      -      -      -      -    0"
"9349   9   Новосибирская                   Online (из дома)        -      -      -      -      -    0"
"9879   9   Москва                          Online (из дома)        -      -      -      -      -    0"
"9893   9   Тюменская                       Online (из дома)        -      -      -      -      -    0"
"10408   9   Республика Казахстан            Online (из дома)        -      -      -      -      -    0"
"10443   9   Омская                          Online (из дома)        -      -      -      -      -    0"
"10608   9   Новосибирская                   Online (из дома)      0.00   0.00   0.00   0.00   0.00   0"
"10637   9   Новосибирская                   Online (из дома)      0.00   0.00   0.00   0.00   0.00   0"
"10879   9   Новосибирская                   Online (из дома)      0.00   0.00   0.00   0.00   0.00   0"
"11503   9   Омская                          Online (из дома)        -      -      -      -      -    0"
"11509   9   Забайкальский                   Online (из дома)        -      -      -      -      -    0"
"12360   9   Вологодская                     Online (из дома)      0.00   0.00   0.00   0.00   0.00   0"
""
"Page 13"
"13424    9   Кемеровская область - Кузбасс   Online (из дома)        -        -        -        -        -      0"
"13702    9   Кемеровская область - Кузбасс   Online (из дома)        -        -        -        -        -      0"
"13828    9   Ульяновская                     Online (из дома)        -        -        -        -        -      0"
"13861    9   Новосибирская                   Online (из дома)        -        -        -        -        -      0"
"14165    9   Ленинградская                   Online (из дома)        -        -        -        -        -      0"
"14185    9   Свердловская                    Online (из дома)        -        -        -        -        -      0"
"14214    9   Липецкая                        Online (из дома)        -        -        -        -        -      0"
"14320    9   Москва                          Online (из дома)        -        -        -        -        -      0"
"14902    9   Московская                      Online (из дома)        -        -        -        -        -      0"
"15177    9   Мордовия                        Online (из дома)        -        -        -        -        -      0"
"15296    9   Тверская                        Online (из дома)        -        -        -        -        -      0"
"15445    9   Ульяновская                     Online (из дома)        -        -        -        -        -      0"
"15609    9   Новосибирская                   Online (из дома)      0.00     0.00     0.00     0.00     0.00     0"
"15668    9   Новосибирская                   Online (из дома)        -        -        -        -        -      0"
"15717    9   Вологодская                     Online (из дома)        -        -        -        -        -      0"
"15735    9   Москва                          Online (из дома)      0.00     0.00     0.00     0.00     0.00     0"
"15774    9   Московская                      Online (из дома)        -        -        -        -        -      0"
"15805    9   Владимирская                    Online (из дома)        -        -        -        -        -      0"
"10216   10   Мордовия                        Online (из дома)     100.00   100.00   100.00    70.00    76.00   446   Победитель"
"5433   10   Свердловская                    Online (из дома)     100.00   100.00   100.00    33.00   100.00   433   Победитель"
"12457   10   Томская                         Online (из дома)     100.00    33.00   100.00   100.00    85.00   418   Победитель"
"2786   10   Москва                          Online (из дома)     100.00    54.00   100.00    79.00    77.00   410   Победитель"
"14121   10   Москва                          Online (из дома)     100.00   100.00   100.00    26.00    79.00   405   Победитель"
"13421   10   Москва                          Online (из дома)     100.00    33.00   100.00    70.00    98.00   401   Победитель"
"5355   10   Москва                          Online (из дома)     100.00    3.00    100.00   100.00    97.00   400   Победитель"
"15531   10   Москва                          Online (из дома)      84.00    54.00   100.00   100.00    60.00   398   Победитель"
"12259   10   Москва                          Online (из дома)     100.00    21.00   100.00    73.00    93.00   387   Победитель"
"3517   10   Ямало-Ненецкий                  Online (из дома)     100.00    18.00   100.00    71.00    92.00   381   Победитель"
"5328   10   Москва                          Online (из дома)     100.00    0.00    100.00    82.00    96.00   378   Победитель"
"14845   10   Ставропольский                  Online (из дома)     100.00    0.00    100.00   100.00    77.00   377   Победитель"
"5050   10   Хакасия                         Online (из дома)     100.00    0.00    100.00   100.00    74.00   374   Победитель"
"12748   10   Москва                          Online (из дома)     100.00    0.00    100.00    71.00    95.00   366   Победитель"
"14313   10   Санкт-Петербург                 Online (из дома)     100.00    30.00   100.00    57.00    79.00   366   Победитель"
"8527   10   Липецкая                        Online (из дома)     100.00    27.00   100.00    70.00    67.00   364   Победитель"
"12124   10   Новосибирская                   Online (из дома)     100.00    0.00    100.00   100.00    63.00   363   Победитель"
""
"Page 14"
"10459   10   Москва                Online (из дома)     100.00   0.00    100.00    70.00   91.00   361   Победитель"
"15003   10   Мордовия              Online (из дома)     100.00   24.00   100.00    40.00   94.00   358   Победитель"
"12113   10   Москва                Online (из дома)     100.00   24.00   100.00    62.00   68.00   354   Победитель"
"11501   10   Республика Беларусь   Online (из дома)     100.00   12.00   100.00    70.00   70.00   352   Победитель"
"11416   10   Москва                Online (из дома)     100.00   9.00    100.00   100.00   42.00   351   Победитель"
"15821   10   Санкт-Петербург       Online (из дома)     100.00   0.00    100.00    70.00   80.00   350   Победитель"
"5350   10   Московская            Online (из дома)     100.00   6.00    100.00    45.00   96.00   347   Победитель"
"9465   10   Ярославская           Online (из дома)     100.00   0.00    100.00    70.00   76.00   346   Победитель"
"3225   10   Москва                Online (из дома)     100.00   0.00    100.00    86.00   57.00   343   Победитель"
"613   10   Москва                Online (из дома)     100.00   9.00    100.00   100.00   33.00   342   Победитель"
"5103   10   Московская            Online (из дома)     100.00   0.00    100.00    71.00   70.00   341   Победитель"
"5603   10   Новосибирская         Online (из дома)     100.00   0.00    100.00    41.00   96.00   337   Победитель"
"5715   10   Ростовская            Online (из дома)     100.00   0.00    100.00    70.00   67.00   337   Победитель"
"4888   10   Челябинская           Online (из дома)     100.00   0.00    100.00    60.00   75.00   335   Победитель"
"940   10   Нижегородская         Online (из дома)     100.00   6.00    100.00    52.00   74.00   332   Победитель"
"6723   10   Липецкая              Online (из дома)     100.00   42.00   100.00    26.00   64.00   332   Победитель"
"9568   10   Ярославская           Online (из дома)     100.00   0.00    100.00    62.00   70.00   332   Победитель"
"11876   10   Москва                Online (из дома)     100.00   33.00   100.00    70.00   29.00   332   Победитель"
"13440   10   Москва                Online (из дома)     100.00   0.00    100.00    62.00   68.00   330   Победитель"
"15909   10   Москва                Online (из дома)     100.00   15.00   100.00    50.00   65.00   330   Победитель"
"6622   10   Саха /Якутия/         Online (из дома)     100.00   24.00   100.00    63.00   42.00   329     Призёр"
"2789   10   Новосибирская         Online (из дома)     100.00   18.00   100.00    29.00   81.00   328     Призёр"
"11890   10   Татарстан             Online (из дома)     100.00   0.00    100.00    73.00   55.00   328     Призёр"
"13076   10   Новосибирская         Online (из дома)     100.00   6.00    100.00    26.00   96.00   328     Призёр"
"195   10   Москва                Online (из дома)     100.00   0.00    100.00    73.00   51.00   324     Призёр"
"1392   10   Свердловская          Online (из дома)     100.00   6.00    100.00    26.00   92.00   324     Призёр"
"15013   10   Санкт-Петербург       Online (из дома)     100.00   0.00    100.00    25.00   96.00   321     Призёр"
"13593   10   Москва                Online (из дома)     100.00   12.00   100.00    53.00   54.00   319     Призёр"
"11972   10   Красноярский          Online (из дома)     100.00   0.00    100.00    74.00   43.00   317     Призёр"
"13622   10   Москва                Online (из дома)     100.00   24.00   100.00    33.00   60.00   317     Призёр"
"12713   10   Краснодарский         Online (из дома)     100.00   0.00    100.00    52.00   64.00   316     Призёр"
"12846   10   Московская            Online (из дома)     100.00   0.00    100.00    54.00   58.00   312     Призёр"
"15711   10   Московская            Online (из дома)     100.00   0.00    100.00    70.00   42.00   312     Призёр"
"13511   10   Московская            Online (из дома)     100.00   0.00    100.00    84.00   25.00   309     Призёр"
"4961   10   Ярославская           Online (из дома)     100.00   0.00    100.00    53.00   54.00   307     Призёр"
""
"Page 15"
" 8327   10   Москва                          Online (из дома)     100.00    33.00   100.00    29.00   44.00   306   Призёр"
"2419   10   Ярославская                     Online (из дома)     100.00    0.00    100.00    33.00   72.00   305   Призёр"
"14865   10   Липецкая                        Online (из дома)     100.00    0.00    100.00    51.00   54.00   305   Призёр"
"10509   10   Москва                          Online (из дома)     100.00    6.00    100.00    23.00   75.00   304   Призёр"
"4676   10   Москва                          Online (из дома)      0.00     54.00   100.00    89.00   60.00   303   Призёр"
"12219   10   Московская                      Online (из дома)     100.00    0.00    100.00    43.00   60.00   303   Призёр"
"213   10   Санкт-Петербург                 Online (из дома)     100.00    0.00    100.00    16.00   86.00   302   Призёр"
"12723   10   Мордовия                        Online (из дома)     100.00    0.00    100.00    26.00   76.00   302   Призёр"
"11043   10   Липецкая                        Online (из дома)     100.00    0.00    100.00    25.00   76.00   301   Призёр"
"12494   10   Курганская                      Online (из дома)     100.00    18.00   100.00    50.00   33.00   301   Призёр"
"8782   10   Санкт-Петербург                 Online (из дома)     100.00   100.00   100.00    0.00    0.00    300   Призёр"
"12287   10   Санкт-Петербург                 Online (из дома)     100.00    0.00    100.00    26.00   74.00   300   Призёр"
"14289   10   Татарстан                       Online (из дома)     100.00    0.00    100.00    28.00   72.00   300   Призёр"
"14422   10   Ставропольский                  Online (из дома)     100.00    0.00    100.00   100.00   0.00    300   Призёр"
"14665   10   Челябинская                     Online (из дома)     100.00   100.00   100.00    0.00    0.00    300   Призёр"
"15748   10   Ставропольский                  Online (из дома)     100.00    0.00    100.00   100.00   0.00    300   Призёр"
"9732   10   Челябинская                     Online (из дома)     100.00    12.00   100.00    23.00   64.00   299   Призёр"
"13812   10   Свердловская                    Online (из дома)     100.00    0.00    100.00    63.00   35.00   298   Призёр"
"731   10   Кемеровская область - Кузбасс   Online (из дома)     100.00    0.00    100.00    26.00   70.00   296   Призёр"
"5358   10   Москва                          Online (из дома)     100.00    0.00    100.00    33.00   63.00   296   Призёр"
"854   10   Саратовская                     Online (из дома)     100.00    21.00   100.00    73.00   0.00    294   Призёр"
"15541   10   Ростовская                      Online (из дома)     100.00    0.00    100.00    26.00   67.00   293   Призёр"
"3858   10   Москва                          Online (из дома)     100.00    0.00    100.00    52.00   40.00   292   Призёр"
"10625   10   Томская                         Online (из дома)     100.00    0.00    100.00    30.00   62.00   292   Призёр"
"2779   10   Москва                          Online (из дома)     100.00    0.00    100.00    41.00   50.00   291   Призёр"
"5239   10   Свердловская                    Online (из дома)     100.00    0.00    100.00    26.00   65.00   291   Призёр"
"12249   10   Хабаровский                     Online (из дома)     100.00    0.00    100.00    31.00   60.00   291   Призёр"
"12472   10   Татарстан                       Online (из дома)     100.00    21.00   100.00    70.00   0.00    291   Призёр"
"1542   10   Москва                          Online (из дома)     100.00    48.00   100.00    41.00   0.00    289   Призёр"
"2911   10   Свердловская                    Online (из дома)      89.00   100.00   100.00    0.00    0.00    290   Призёр"
"11966   10   Хабаровский                     Online (из дома)     100.00    0.00    100.00    31.00   58.00   289   Призёр"
"14583   10   Саратовская                     Online (из дома)     100.00    18.00   100.00    17.00   54.00   289   Призёр"
"8876   10   Новосибирская                   Online (из дома)     100.00    0.00    100.00    33.00   53.00   286   Призёр"
"4785   10   Санкт-Петербург                 Online (из дома)      92.00    3.00    100.00    36.00   54.00   285   Призёр"
"8054   10   Москва                          Online (из дома)     100.00    0.00    100.00    77.00   8.00    285   Призёр"
""
"Page 16"
" 5583   10   Рязанская              Online (из дома)     100.00   3.00    100.00   21.00   60.00   284   Призёр"
"7417   10   Москва                 Online (из дома)     100.00   0.00    100.00   12.00   71.00   283   Призёр"
"9972   10   Нижегородская          Online (из дома)     100.00   0.00    100.00   41.00   42.00   283   Призёр"
"11746   10   Удмуртская             Online (из дома)     100.00   9.00    100.00   18.00   53.00   280   Призёр"
"13609   10   Ульяновская            Online (из дома)     100.00   12.00   100.00   63.00   0.00    275   Призёр"
"9685   10   Удмуртская             Online (из дома)     100.00   0.00    100.00   74.00   0.00    274   Призёр"
"11960   10   Хабаровский            Online (из дома)     100.00   0.00    100.00   12.00   62.00   274   Призёр"
"4314   10   Ставропольский         Online (из дома)     100.00   0.00    100.00   73.00   0.00    273   Призёр"
"12769   10   Мордовия               Online (из дома)     100.00   0.00    100.00   73.00   0.00    273   Призёр"
"5091   10   Республика Казахстан   Online (из дома)     100.00   49.00   100.00   22.00   0.00    271   Призёр"
"11806   10   Московская             Online (из дома)     100.00   0.00    100.00   29.00   40.00   269   Призёр"
"13353   10   Томская                Online (из дома)     100.00   0.00    100.00   15.00   54.00   269   Призёр"
"15028   10   Пермский               Online (из дома)     100.00   0.00    100.00   0.00    69.00   269   Призёр"
"10812   10   Новосибирская          Online (из дома)     100.00   0.00    100.00   63.00   2.00    265   Призёр"
"5443   10   Свердловская           Online (из дома)     100.00   0.00    100.00   63.00   0.00    263   Призёр"
"11606   10   Новосибирская          Online (из дома)     100.00   0.00    100.00   63.00   0.00    263   Призёр"
"15603   10   Новосибирская          Online (из дома)     100.00   0.00    100.00   63.00   0.00    263   Призёр"
"1868   10   Краснодарский          Online (из дома)     100.00   0.00    100.00   7.00    54.00   261   Призёр"
"4450   10   Хабаровский            Online (из дома)     100.00   0.00    100.00   0.00    60.00   260   Призёр"
"9335   10   Москва                 Online (из дома)     100.00   3.00    100.00   33.00   24.00   260   Призёр"
"15085   10   Хабаровский            Online (из дома)     100.00   0.00    100.00   0.00    60.00   260   Призёр"
"321   10   Самарская              Online (из дома)     100.00   0.00    100.00   0.00    56.00   256   Призёр"
"13418   10   Ульяновская            Online (из дома)     100.00   0.00    100.00   0.00    56.00   256   Призёр"
"5007   10   Новосибирская          Online (из дома)     100.00   0.00    100.00   55.00   0.00    255   Призёр"
"10675   10   Ставропольский         Online (из дома)     100.00   0.00    100.00   0.00    54.00   254   Призёр"
"12527   10   Москва                 Online (из дома)     100.00   0.00    100.00   0.00    54.00   254   Призёр"
"13478   10   Красноярский           Online (из дома)     100.00   0.00    100.00   3.00    50.00   253   Призёр"
"12983   10   Саха /Якутия/          Online (из дома)     100.00   0.00    100.00   33.00   18.00   251   Призёр"
"12484   10   Курганская             Online (из дома)     100.00   0.00    100.00   0.00    50.00   250   Призёр"
"3541   10   Магаданская            Online (из дома)     100.00   0.00    100.00   0.00    48.00   248   Призёр"
"1358   10   Удмуртская             Online (из дома)     100.00   0.00    100.00   43.00   4.00    247   Призёр"
"10955   10   Саратовская            Online (из дома)     100.00   6.00    100.00   41.00   0.00    247   Призёр"
"2672   10   Москва                 Online (из дома)     100.00   0.00    100.00   45.00   0.00    245   Призёр"
"14009   10   Саратовская            Online (из дома)      88.00   0.00    100.00   0.00    56.00   244   Призёр"
"8375   10   Московская             Online (из дома)     100.00   0.00    100.00   39.00   4.00    243   Призёр"
""
"Page 17"
"14796   10   Московская                    Online (из дома)     100.00   0.00    100.00   41.00   2.00    243   Призёр"
"11622   10   Астраханская                  Online (из дома)     100.00   6.00    100.00   36.00   0.00    242   Призёр"
"2876   10   Санкт-Петербург               Online (из дома)     100.00   0.00    100.00   41.00   0.00    241   Призёр"
"4780   10   Бурятия                       Online (из дома)     100.00   0.00    100.00   41.00   0.00    241   Призёр"
"8594   10   Чувашская Республика          Online (из дома)     100.00   0.00    100.00   41.00   0.00    241   Призёр"
"13711   10   Московская                    Online (из дома)     100.00   0.00    100.00   41.00   0.00    241   Призёр"
"15245   10   Москва                        Online (из дома)     100.00   0.00     98.00   35.00   8.00    241   Призёр"
"5511   10   Татарстан                     Online (из дома)     100.00   0.00    100.00   40.00   0.00    240   Призёр"
"5845   10   Московская                    Online (из дома)     100.00   0.00    100.00   39.00   0.00    239   Призёр"
"7028   10   Санкт-Петербург               Online (из дома)     100.00   0.00    100.00   39.00   0.00    239   Призёр"
"3704   10   Бурятия                       Online (из дома)     100.00   12.00   100.00   26.00   0.00    238   Призёр"
"2607   10   Бурятия                       Online (из дома)     100.00   0.00    100.00   37.00   0.00    237   Призёр"
"15906   10   Санкт-Петербург               Online (из дома)     100.00   0.00    100.00   33.00   4.00    237   Призёр"
"15622   10   Новосибирская                 Online (из дома)     100.00   0.00    100.00   36.00   0.00    236   Призёр"
"15782   10   Ставропольский                Online (из дома)     100.00   0.00    100.00   36.00   0.00    236   Призёр"
"15940   10   Алтайский                     Online (из дома)     100.00   0.00     94.00   41.00   0.00    235   Призёр"
"13779   10   Москва                        Online (из дома)      88.00   0.00    100.00   0.00    46.00   234   Призёр"
"8027   10   Московская                    Online (из дома)     100.00   0.00    100.00   33.00   0.00    233   Призёр"
"11674   10   Санкт-Петербург               Online (из дома)     100.00   0.00    100.00   33.00   0.00    233   Призёр"
"13510   10   Санкт-Петербург               Online (из дома)     100.00   0.00    100.00   33.00   0.00    233   Призёр"
"15958   10   Свердловская                  Online (из дома)     100.00   0.00    100.00   33.00   0.00    233   Призёр"
"10814   10   Новосибирская                 Online (из дома)     100.00   0.00    100.00   32.00   0.00    232   Призёр"
"10702   10   Санкт-Петербург               Online (из дома)     100.00   0.00    100.00   30.00   0.00    230   Призёр"
"12652   10   Алтайский                     Online (из дома)     100.00   0.00    100.00   30.00   0.00    230   Призёр"
"4652   10   Москва                        Online (из дома)     100.00   0.00    100.00   29.00   0.00    229   Призёр"
"7631   10   Калининградская               Online (из дома)     100.00   0.00    100.00   29.00   0.00    229   Призёр"
"15701   10   Челябинская                   Online (из дома)     100.00   0.00    100.00   25.00   4.00    229   Призёр"
"13226   10   Москва                        Online (из дома)     100.00   0.00    100.00   28.00   0.00    228   Призёр"
"6524   10   Удмуртская                    Online (из дома)     100.00   0.00    100.00   26.00   0.00    226   Призёр"
"7344   10   Санкт-Петербург               Online (из дома)     100.00   0.00    100.00   26.00   0.00    226   Призёр"
"13210   10   Воронежская                   Online (из дома)      76.00   0.00     67.00   0.00    83.00   226   Призёр"
"5068   10   Москва                        Online (из дома)     100.00   24.00   100.00   0.00    0.00    224   Призёр"
"3904   10   Пензенская                    Online (из дома)     100.00   0.00    100.00   19.00   4.00    223   Призёр"
"9123   10   Ханты-Мансийский Автономный округ"
"Online"
"- Югра"
"(из дома)     100.00   0.00    100.00   21.00   0.00    221   Призёр"
"14418   10   Свердловская                  Online (из дома)     100.00   0.00    100.00   20.00   0.00    220   Призёр"
""
"Page 18"
"  703   10   Новосибирская     Online (из дома)     100.00   0.00   100.00   19.00   0.00   219   Призёр"
"1850   10   Татарстан         Online (из дома)     100.00   0.00   100.00   16.00   0.00   216   Призёр"
"3820   10   Алтайский         Online (из дома)     100.00   0.00   100.00   12.00   4.00   216   Призёр"
"2716   10   Бурятия           Online (из дома)     100.00   0.00   100.00   15.00   0.00   215   Призёр"
"3099   10   Свердловская      Online (из дома)     100.00   0.00   100.00   8.00    4.00   212   Призёр"
"2371   10   Башкортостан      Online (из дома)     100.00   0.00   100.00   11.00   0.00   211   Призёр"
"11895   10   Татарстан         Online (из дома)     100.00   0.00   100.00   3.00    8.00   211   Призёр"
"6370   10   Московская        Online (из дома)     100.00   0.00   100.00   0.00    8.00   208   Призёр"
"6846   10   Краснодарский     Online (из дома)     100.00   6.00   100.00   2.00    0.00   208   Призёр"
"6739   10   Алтайский         Online (из дома)     100.00   0.00   100.00   7.00    0.00   207   Призёр"
"15759   10   Ростовская        Online (из дома)     100.00   3.00   100.00   0.00    4.00   207   Призёр"
"1354   10   Москва            Online (из дома)     100.00   0.00    89.00   17.00   0.00   206   Призёр"
"6895   10   Московская        Online (из дома)     100.00   0.00   100.00   2.00    4.00   206   Призёр"
"13653   10   Пермский          Online (из дома)     100.00   0.00   100.00   0.00    6.00   206   Призёр"
"14608   10   Красноярский      Online (из дома)     100.00   0.00   100.00   0.00    6.00   206   Призёр"
"5953   10   Новосибирская     Online (из дома)     100.00   0.00   100.00   5.00    0.00   205   Призёр"
"6868   10   Челябинская       Online (из дома)     100.00   0.00   100.00   5.00    0.00   205   Призёр"
"757   10   Вологодская       Online (из дома)     100.00   0.00   100.00   0.00    4.00   204"
"759   10   Вологодская       Online (из дома)     100.00   0.00   100.00   0.00    4.00   204"
"5817   10   Санкт-Петербург   Online (из дома)     100.00   0.00   100.00   0.00    4.00   204"
"6018   10   Санкт-Петербург   Online (из дома)     100.00   0.00   100.00   4.00    0.00   204"
"7358   10   Санкт-Петербург   Online (из дома)     100.00   0.00   100.00   0.00    4.00   204"
"7541   10   Санкт-Петербург   Online (из дома)     100.00   0.00   100.00   0.00    4.00   204"
"11475   10   Новосибирская     Online (из дома)     100.00   0.00   100.00   4.00    0.00   204"
"12505   10   Тюменская         Online (из дома)     100.00   0.00   100.00   0.00    4.00   204"
"13099   10   Санкт-Петербург   Online (из дома)     100.00   0.00   100.00   0.00    2.00   202"
"431   10   Новосибирская     Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"1424   10   Камчатский        Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"1735   10   Москва            Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"2309   10   Московская        Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"2503   10   Москва            Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"3405   10   Кировская         Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"3583   10   Санкт-Петербург   Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"3835   10   Мордовия          Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"4206   10   Москва            Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
""
"Page 19"
" 4774   10   Самарская         Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"4870   10   Новосибирская     Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"7634   10   Ленинградская     Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"7688   10   Санкт-Петербург   Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"7746   10   Московская        Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"8462   10   Тюменская         Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"9311   10   Воронежская       Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"10104   10   Новосибирская     Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"11483   10   Москва            Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"11813   10   Санкт-Петербург   Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"12046   10   Новосибирская     Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"12070   10   Новосибирская     Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"12107   10   Новосибирская     Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"12245   10   Ямало-Ненецкий    Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"12835   10   Вологодская       Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"13288   10   Ростовская        Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"13417   10   Ульяновская       Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"13575   10   Московская        Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"13621   10   Челябинская       Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"13967   10   Свердловская      Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"14103   10   Вологодская       Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"14148   10   Томская           Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"14193   10   Москва            Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"14595   10   Алтайский         Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"15048   10   Московская        Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"15221   10   Москва            Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"15545   10   Челябинская       Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"15644   10   Новосибирская     Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"15676   10   Свердловская      Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"15710   10   Вологодская       Online (из дома)     100.00   0.00   100.00   0.00    0.00   200"
"755   10   Московская        Online (из дома)      88.00   0.00   100.00   11.00   0.00   199"
"15393   10   Санкт-Петербург   Online (из дома)      96.00   0.00   100.00   0.00    0.00   196"
"15837   10   Санкт-Петербург   Online (из дома)      96.00   0.00   100.00   0.00    0.00   196"
